# Constructed from biom file
#OTU ID	A1-nc.blast	B1-nc.blast	B2-nc.blast	B3-nc.blast	C1-nc.blast	C2-nc.blast	D1-nc.blast	D2-nc.blast	D3-nc.blast	E1-nc.blast	F1-nc.blast	F3-nc.blast	F4-nc.blast	G1-nc.blast	G2-nc.blast	G3-nc.blast	H1-nc.blast	I1-nc.blast	I2-nc.blast	I3-nc.blast	I4-nc.blast	I5-nc.blast	J1-nc.blast	J2-nc.blast	J3-nc.blast	J4-nc.blast	K1-nc.blast	K2-nc.blast	L1-nc.blast	L2-nc.blast	Lib1neg-nc.blast	Lib1pos-nc.blast	Lib2neg-nc.blast	Lib2pos-nc.blast	Lib3neg-nc.blast	Lib3pos-nc.blast	Lib4neg-nc.blast	Lib4pos-nc.blast	Lib5neg-nc.blast	Lib5pos-nc.blast	Lib6neg-nc.blast	Lib6pos-nc.blast	M1-nc.blast	M2-nc.blast	MT1-nc.blast	MT10-nc.blast	MT11-nc.blast	MT12-nc.blast	MT13-nc.blast	MT14-nc.blast	MT15-nc.blast	MT16-nc.blast	MT17-nc.blast	MT18-nc.blast	MT19-1-nc.blast	MT19-2-nc.blast	MT2-nc.blast	MT20-nc.blast	MT21-nc.blast	MT22-nc.blast	MT23-nc.blast	MT24-nc.blast	MT3-nc.blast	MT4-nc.blast	MT5-nc.blast	MT6-nc.blast	MT7-nc.blast	MT8-nc.blast	MT9-nc.blast	N1-nc.blast	O1-nc.blast	O2-nc.blast	O3-nc.blast	P1-nc.blast	P2-nc.blast	Q1-nc.blast	Q2-nc.blast	RH01-nc.blast	RH02-nc.blast	RH03-nc.blast	RH04-nc.blast	RH05-nc.blast	RH06-nc.blast	RH07-nc.blast	RH08-nc.blast	RH09-nc.blast	RH10-nc.blast	RH11-nc.blast	RO1-nc.blast	S1-nc.blast	TL100-nc.blast	TL101-nc.blast	TL102-nc.blast	TL103-nc.blast	TL104-nc.blast	TL105-nc.blast	TL106-nc.blast	TL107-nc.blast	TL108-nc.blast	TL109-nc.blast	TL110-nc.blast	TL111-nc.blast	TL112-nc.blast	TL113-nc.blast	TL114-nc.blast	TL115-nc.blast	TL116-nc.blast	TL117-nc.blast	TL118-nc.blast	TL119-nc.blast	TL120-nc.blast	TL121-nc.blast	TL122-nc.blast	TL123-nc.blast	TL124-nc.blast	TL125-nc.blast	TL126-nc.blast	TL127-nc.blast	TL128-nc.blast	TL129-nc.blast	TL130-nc.blast	TL131-nc.blast	TL132-nc.blast	TL133-nc.blast	TL134-nc.blast	TL135-nc.blast	TL136-nc.blast	TL137-nc.blast	TL139-nc.blast	TL89-nc.blast	TL90-nc.blast	TL91-nc.blast	TL92-nc.blast	TL93-nc.blast	TL94-nc.blast	TL95-nc.blast	TL96-nc.blast	TL97-nc.blast	TL98-nc.blast	TL99-nc.blast	toad1-nc.blast	toad10-nc.blast	toad11-nc.blast	toad12-nc.blast	toad2-nc.blast	toad3-nc.blast	toad4-nc.blast	toad5-nc.blast	toad6-nc.blast	toad7-nc.blast	toad8-nc.blast	toad9-nc.blast	taxomomy
s__Rutilus_rutilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	14840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	362.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5786.0	0.0	0.0	0.0	1008.0	2173.0	0.0	404.0	0.0	0.0	0.0	0.0	0.0	3593.0	0.0	26.0	6837.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7968.0	225.0	0.0	659.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23492.0	642.0	0.0	1769.0	0.0	2657.0	7.0	328.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri', 'o__Cypriniformes', 'f__Cyprinidae', 'g__Rutilus', 's__Rutilus_rutilus']
s__Scardinius_erythrophthalmus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	972.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri', 'o__Cypriniformes', 'f__Cyprinidae', 'g__Scardinius', 's__Scardinius_erythrophthalmus']
s__Tinca_tinca	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0	479.0	15826.0	129.0	94.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12788.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri', 'o__Cypriniformes', 'f__Cyprinidae', 'g__Tinca', 's__Tinca_tinca']
s__Barbatula_barbatula	0.0	0.0	0.0	0.0	0.0	0.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	12.0	389.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	224.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	414.0	1205.0	1051.0	1164.0	1052.0	526.0	0.0	0.0	66.0	0.0	0.0	9969.0	859.0	5248.0	228.0	0.0	0.0	0.0	0.0	0.0	3.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	9176.0	0.0	0.0	0.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6530.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3920.0	11386.0	3.0	6036.0	0.0	23.0	2620.0	8112.0	50.0	0.0	280.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri', 'o__Cypriniformes', 'f__Nemacheilidae', 'g__Barbatula', 's__Barbatula_barbatula']
s__Esox_lucius	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.0	4086.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	197.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	401.0	45119.0	264.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	26939.0	0.0	0.0	0.0	0.0	0.0	14508.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	274.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri', 'o__Esociformes', 'f__Esocidae', 'g__Esox', 's__Esox_lucius']
s__Cottus_gobio	0.0	73.0	29.0	0.0	56226.0	13879.0	34024.0	69764.0	1888.0	6175.0	0.0	46.0	0.0	0.0	3.0	8.0	88004.0	65240.0	76969.0	2079.0	658.0	16.0	1014.0	24296.0	1681.0	13710.0	279.0	0.0	4557.0	0.0	0.0	0.0	0.0	9.0	0.0	23.0	0.0	4.0	0.0	16.0	0.0	10.0	67014.0	57.0	12155.0	26440.0	51523.0	38785.0	72263.0	42571.0	108585.0	33.0	19560.0	11139.0	0.0	20447.0	43756.0	2383.0	189.0	18990.0	6511.0	14964.0	11269.0	59148.0	10098.0	25.0	8368.0	33752.0	50951.0	11870.0	0.0	907.0	76.0	51541.0	24.0	25.0	0.0	733.0	23383.0	0.0	37909.0	41340.0	55252.0	23477.0	61073.0	18522.0	25552.0	9330.0	86592.0	110.0	369.0	80.0	17124.0	299.0	158.0	36.0	3.0	26.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	1731.0	0.0	3764.0	0.0	0.0	0.0	2278.0	0.0	0.0	0.0	5.0	2337.0	47.0	25.0	48950.0	3550.0	0.0	0.0	71.0	206.0	108.0	1309.0	41.0	0.0	2582.0	0.0	219.0	0.0	19.0	17124.0	7291.0	28.0	0.0	5837.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri', 'o__Perciformes', 'f__Cottidae', 'g__Cottus', 's__Cottus_gobio']
s__Gasterosteus_aculeatus	46.0	75933.0	30482.0	4221.0	11.0	3658.0	824.0	8.0	34058.0	1142.0	23218.0	13403.0	7566.0	8397.0	32815.0	21.0	3553.0	5698.0	742.0	619.0	244.0	0.0	0.0	32386.0	919.0	91864.0	17235.0	38946.0	621.0	0.0	0.0	7.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	28904.0	0.0	52.0	15.0	0.0	493.0	3.0	7441.0	12.0	0.0	126.0	0.0	0.0	0.0	4.0	0.0	0.0	352.0	3085.0	0.0	0.0	0.0	0.0	0.0	0.0	2673.0	27814.0	10939.0	0.0	932.0	512.0	4.0	17.0	38393.0	2696.0	120.0	3043.0	0.0	22542.0	1293.0	3813.0	4973.0	790.0	3165.0	6349.0	1425.0	16.0	49368.0	6173.0	91302.0	177.0	6408.0	356.0	0.0	4.0	0.0	0.0	341.0	96.0	1412.0	587.0	0.0	0.0	0.0	2848.0	0.0	3597.0	0.0	0.0	0.0	142.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	22070.0	2120.0	0.0	0.0	11.0	0.0	1355.0	39.0	21.0	43227.0	30640.0	168.0	74224.0	391.0	52048.0	85707.0	2709.0	19948.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri', 'o__Perciformes', 'f__Gasterosteidae', 'g__Gasterosteus', 's__Gasterosteus_aculeatus']
s__Pungitius_pungitius	0.0	12.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	0.0	0.0	0.0	0.0	8.0	0.0	1034.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	7.0	0.0	264.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	3.0	1263.0	0.0	23293.0	82.0	0.0	19889.0	0.0	0.0	2111.0	696.0	1484.0	55359.0	0.0	0.0	0.0	1202.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6669.0	1999.0	0.0	0.0	0.0	0.0	127.0	65.0	13.0	930.0	18484.0	0.0	4800.0	0.0	1834.0	977.0	185.0	22023.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri', 'o__Perciformes', 'f__Gasterosteidae', 'g__Pungitius', 's__Pungitius_pungitius']
s__Platichthys_flesus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48637.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	660.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	317.0	0.0	3725.0	0.0	0.0	2341.0	101430.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri', 'o__Pleuronectiformes', 'f__Pleuronectidae', 'g__Platichthys', 's__Platichthys_flesus']
s__Oncorhynchus_mykiss	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	278.0	0.0	0.0	1536.0	0.0	0.0	4518.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri', 'o__Salmoniformes', 'f__Salmonidae', 'g__Oncorhynchus', 's__Oncorhynchus_mykiss']
s__Salmo_trutta	0.0	0.0	0.0	0.0	0.0	13802.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	286.0	0.0	0.0	55.0	0.0	0.0	344.0	0.0	104.0	2133.0	0.0	0.0	0.0	0.0	0.0	14103.0	0.0	50376.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri', 'o__Salmoniformes', 'f__Salmonidae', 'g__Salmo', 's__Salmo_trutta']
s__Thymallus_thymallus	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri', 'o__Salmoniformes', 'f__Salmonidae', 'g__Thymallus', 's__Thymallus_thymallus']
s__Bufo_bufo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3001.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62694.0	0.0	63571.0	0.0	50562.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2661.0	0.0	0.0	0.0	0.0	0.0	0.0	9863.0	0.0	0.0	44361.0	44230.0	0.0	0.0	68592.0	64785.0	74892.0	92966.0	51665.0	37183.0	7189.0	66751.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Amphibia', 'o__Anura', 'f__Bufonidae', 'g__Bufo', 's__Bufo_bufo']
s__Pelophylax_lessonae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8267.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Amphibia', 'o__Anura', 'f__Ranidae', 'g__Pelophylax', 's__Pelophylax_lessonae']
s__Pelophylax_ridibundus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	404.0	19699.0	0.0	73061.0	0.0	0.0	0.0	42519.0	0.0	2061.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Amphibia', 'o__Anura', 'f__Ranidae', 'g__Pelophylax', 's__Pelophylax_ridibundus']
s__Rana_temporaria	0.0	6636.0	2157.0	805.0	568.0	0.0	518.0	8987.0	47964.0	0.0	0.0	2762.0	0.0	0.0	0.0	0.0	5263.0	9.0	2221.0	9.0	0.0	0.0	12928.0	0.0	0.0	0.0	3491.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	171.0	11.0	0.0	0.0	57559.0	2127.0	115497.0	18.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	33.0	1680.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45244.0	0.0	0.0	0.0	3171.0	9054.0	7046.0	154.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	3925.0	3358.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Amphibia', 'o__Anura', 'f__Ranidae', 'g__Rana_<genus>', 's__Rana_temporaria']
s__Anas_carolinensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	713.0	44.0	0.0	58402.0	13291.0	218.0	2818.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	2886.0	0.0	99058.0	0.0	10.0	0.0	0.0	24053.0	1833.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Aves', 'o__Anseriformes', 'f__Anatidae', 'g__Anas', 's__Anas_carolinensis']
